term,label
http://purl.obolibrary.org/obo/GO_0044237,cellular metabolic process
http://purl.obolibrary.org/obo/bspo#parallel_to,parallel to
http://purl.obolibrary.org/obo/PLANA_0002045,glycogen granule
http://purl.obolibrary.org/obo/GO_0009893,positive regulation of metabolic process
http://purl.obolibrary.org/obo/PLANA_0002008,axon
http://purl.obolibrary.org/obo/GO_0044422,obsolete organelle part
http://purl.obolibrary.org/obo/PLANA_0000562,central nervous system neuron
http://purl.obolibrary.org/obo/PLANA_0002040,flagellum
http://purl.obolibrary.org/obo/RO_0002608,process has causal agent
http://purl.obolibrary.org/obo/RO_0002418,causally upstream of or within
http://purl.obolibrary.org/obo/PLANA_0002003,amputation
http://purl.obolibrary.org/obo/GO_0051782,negative regulation of cell division
http://purl.obolibrary.org/obo/RO_0002450,activity directly positively regulates activity of
http://purl.obolibrary.org/obo/BSPO_0000092,anatomical compartment boundary
http://purl.obolibrary.org/obo/PLANA_0007537,obsolete brain
http://purl.obolibrary.org/obo/PLANA_0000520,membrane
http://purl.obolibrary.org/obo/GO_0045836,positive regulation of meiotic nuclear division
http://purl.obolibrary.org/obo/PLANA_0002138,FACS sorted cell population
http://purl.obolibrary.org/obo/PLANA_0000140,anterior region
http://purl.obolibrary.org/obo/BSPO_0000071,anterior region
http://purl.obolibrary.org/obo/GO_0000280,nuclear division
http://purl.obolibrary.org/obo/GO_0000090,mitotic anaphase
http://purl.obolibrary.org/obo/BSPO_0000055,anterior side
http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,has_alternative_id
http://purl.obolibrary.org/obo/GO_0051328,meiotic interphase
http://purl.obolibrary.org/obo/PLANA_0000103,central nervous system
http://purl.obolibrary.org/obo/BSPO_0000018,transverse plane
http://purl.obolibrary.org/obo/PLANA_0000465,obsolete pharynx nerve plexus
http://purl.obolibrary.org/obo/PLANA_0003607,lateral fragment
http://purl.obolibrary.org/obo/PLANA_0003608,longitudinal fragment
http://purl.obolibrary.org/obo/PLANA_0000085,primitive gut cell
http://purl.obolibrary.org/obo/PLANA_0003227,telophase spermatogonium
http://purl.obolibrary.org/obo/PLANA_0002133,regenerating fragment
http://purl.obolibrary.org/obo/GO_0051323,metaphase
http://purl.obolibrary.org/obo/PLANA_0000428,musculature system
http://purl.obolibrary.org/obo/PLANA_0000238,elongate spermatid
http://purl.obolibrary.org/obo/PLANA_0000048,diagonal muscle cell
http://purl.obolibrary.org/obo/GO_2000026,regulation of multicellular organismal development
http://purl.obolibrary.org/obo/IAO_0000420,defined class
http://purl.obolibrary.org/obo/GO_0007154,cell communication
http://purl.obolibrary.org/obo/BSPO_0001107,immediately_deep_to
http://purl.obolibrary.org/obo/BSPO_0001107,immediately deep to
http://purl.obolibrary.org/obo/IAO_0000230,other
http://purl.obolibrary.org/obo/BSPO_0000013,anterior-posterior axis
http://purl.obolibrary.org/obo/PLANA_0007519,anterior-posterior axis
http://purl.obolibrary.org/obo/PLANA_0000460,anterior commissure
http://purl.obolibrary.org/obo/PLANA_0003602,tail fragment
http://purl.obolibrary.org/obo/PLANA_0004506,testis somatic gonadal cell
http://purl.obolibrary.org/obo/RO_0002163,spatially disjoint from
http://purl.obolibrary.org/obo/PLANA_0002078,point incision
http://purl.obolibrary.org/obo/PLANA_0000080,peripheral nervous system
http://purl.obolibrary.org/obo/PLANA_0003222,S phase spermatogonium
http://purl.obolibrary.org/obo/GO_0016301,kinase activity
http://purl.obolibrary.org/obo/PLANA_0000423,embryonic subdivision
http://purl.obolibrary.org/obo/RO_0002506,causal relation between material entities
http://purl.obolibrary.org/obo/BFO_0000141,immaterial entity
http://purl.obolibrary.org/obo/PLANA_0000233,copulatory bursa
http://purl.obolibrary.org/obo/PLANA_0000043,dorsal ventral margin
http://purl.obolibrary.org/obo/PLANA_0002073,phagocytic cell
http://purl.obolibrary.org/obo/PLANA_0000006,Stage 6
http://purl.obolibrary.org/obo/PLANA_0000558,sympathetic neuron
http://purl.obolibrary.org/obo/RO_0002501,causal relation between processes
http://purl.obolibrary.org/obo/PLANA_0002036,excretory cell
http://purl.obolibrary.org/obo/PLANA_0000001,Stage 1
http://purl.obolibrary.org/obo/GO_0010648,negative regulation of cell communication
http://purl.obolibrary.org/obo/RO_0004050,is negative form of
http://purl.obolibrary.org/obo/PLANA_0000553,motor neuron
http://purl.obolibrary.org/obo/PLANA_0002031,embryonic gut
http://purl.obolibrary.org/obo/GO_0038023,signaling receptor activity
http://purl.obolibrary.org/obo/PLANA_0000516,obsolete cytoskeleton organization
http://purl.obolibrary.org/obo/PLANA_0000136,whole organism
http://purl.obolibrary.org/obo/UBERON_0007651,anatomical junction
http://purl.obolibrary.org/obo/PLANA_0000498,obsolete main body axis
http://purl.obolibrary.org/obo/PLANA_0003500,cephalic ganglia progenitor cell
http://purl.obolibrary.org/obo/GO_0000239,pachytene
http://purl.obolibrary.org/obo/PLANA_0007528,glial cell
http://purl.obolibrary.org/obo/PLANA_0000511,obsolete acidophilic cytoplasm
http://purl.obolibrary.org/obo/RO_0002404,causally downstream of
http://purl.obolibrary.org/obo/PLANA_0002129,longitudinal region
http://purl.obolibrary.org/obo/PLANA_0000131,primordium
http://purl.obolibrary.org/obo/RO_0002024,directly positively regulated by
http://purl.obolibrary.org/obo/GO_0065009,regulation of molecular function
http://purl.obolibrary.org/obo/PLANA_0007560,gastrovascular compartment
http://purl.obolibrary.org/obo/PLANA_0000493,obsolete nervous system commissure
http://purl.obolibrary.org/obo/GO_0051319,G2 phase
http://purl.obolibrary.org/obo/PLANA_0003255,meiotic prophase II spermatocyte
http://purl.obolibrary.org/obo/GO_0051129,negative regulation of cellular component organization
http://purl.obolibrary.org/obo/BFO_0000002,continuant
http://purl.obolibrary.org/obo/IAO_0000226,placeholder removed
http://purl.obolibrary.org/obo/PLANA_0007523,proximal-distal axis
http://purl.obolibrary.org/obo/BSPO_0000015,proximal-distal axis
http://purl.obolibrary.org/obo/PLANA_0000076,oral hemisphere
http://purl.obolibrary.org/obo/PLANA_0003218,metaphase oogonial stem cell
http://purl.obolibrary.org/obo/PLANA_0004534,tuba lumen
http://purl.obolibrary.org/obo/PLANA_0003250,diakinesis stage spermatocyte
http://purl.obolibrary.org/obo/PLANA_0000419,prepharyngeal region
http://purl.obolibrary.org/obo/PLANA_0000039,gamma neoblast
http://purl.obolibrary.org/obo/PLANA_0003403,flame cell lumen
http://purl.obolibrary.org/obo/PLANA_0002069,ommochrome pigment cell
http://purl.obolibrary.org/obo/PLANA_0000071,longitudinal muscle cell
http://purl.obolibrary.org/obo/PLANA_0003213,telophase spermatogonial stem cell
http://purl.obolibrary.org/obo/GO_0006793,phosphorus metabolic process
http://purl.obolibrary.org/obo/PLANA_0000414,pharynx pouch epithelial surface
http://purl.obolibrary.org/obo/PLANA_0000224,cement gland
http://purl.obolibrary.org/obo/PLANA_0000034,epidermis
http://purl.obolibrary.org/obo/RO_0002479,has part that occurs in
http://purl.obolibrary.org/obo/PLANA_0002064,nuclear envelope
http://purl.obolibrary.org/obo/RO_0004046,"causally upstream of or within, negative effect"
http://purl.obolibrary.org/obo/PLANA_0000549,excitatory motor neuron
http://purl.obolibrary.org/obo/PLANA_0002027,dendrite
http://purl.obolibrary.org/obo/GO_0007275,multicellular organism development
http://purl.obolibrary.org/obo/GO_0010639,negative regulation of organelle organization
http://purl.obolibrary.org/obo/PATO_0001875,triangular
http://purl.obolibrary.org/obo/IAO_0000124,uncurated
http://purl.obolibrary.org/obo/PLANA_0003116,parenchymal cell
http://purl.obolibrary.org/obo/PLANA_0002022,chromosome arm
http://purl.obolibrary.org/obo/PLANA_0000141,dorsal region
http://purl.obolibrary.org/obo/BSPO_0000079,dorsal region
http://purl.obolibrary.org/obo/PLANA_0000507,cell-cell junction
http://purl.obolibrary.org/obo/PLANA_0000127,oviduct epithelial cell
http://purl.obolibrary.org/obo/PLANA_0007556,embryonic pharynx lumen
http://purl.obolibrary.org/obo/PLANA_0000489,obsolete anatomical line
http://purl.obolibrary.org/obo/RO_0002432,is active in
http://purl.obolibrary.org/obo/PLANA_0003301,eye primordium
http://purl.obolibrary.org/obo/PLANA_0003111,pharynx epithelial cell
http://purl.obolibrary.org/obo/BSPO_0000074,basal region
http://purl.obolibrary.org/obo/GO_0051347,positive regulation of transferase activity
http://purl.obolibrary.org/obo/PLANA_0000502,actin-based cell projection
http://purl.obolibrary.org/obo/PLANA_0000122,gamete
http://purl.obolibrary.org/obo/RO_0002015,has positive regulatory component activity
http://purl.obolibrary.org/obo/PLANA_0007551,klf+ sensory neuron progenitor cell
http://purl.obolibrary.org/obo/PLANA_0000484,secretory system
http://purl.obolibrary.org/obo/PLANA_0003246,leptotene stage spermatocyte
http://purl.obolibrary.org/obo/GO_0009968,negative regulation of signal transduction
http://purl.obolibrary.org/obo/GO_2000272,negative regulation of signaling receptor activity
http://purl.obolibrary.org/obo/PLANA_0007514,rough endoplasmic reticulum
http://purl.obolibrary.org/obo/PLANA_0000067,goblet cell
http://purl.obolibrary.org/obo/PLANA_0003209,G2 phase spermatogonial stem cell
http://purl.obolibrary.org/obo/BSPO_0015006,passes through
http://purl.obolibrary.org/obo/PLANA_0002097,specialized neoblast
http://purl.obolibrary.org/obo/PLANA_0003241,telophase germ cell cyst
http://purl.obolibrary.org/obo/UBERON_0000466,immaterial anatomical entity
http://purl.obolibrary.org/obo/CARO_0000007,immaterial anatomical entity
http://purl.obolibrary.org/obo/RO_0001019,contains
http://purl.obolibrary.org/obo/GO_0007136,meiotic prophase II
http://purl.obolibrary.org/obo/RO_0002335,negatively regulated by
http://purl.obolibrary.org/obo/PLANA_0000062,esophagus
http://purl.obolibrary.org/obo/PLANA_0003204,metaphase neoblast
http://purl.obolibrary.org/obo/BSPO_0015001,finishes axis
http://purl.obolibrary.org/obo/PLANA_0002110,X1(FS) cell
http://purl.obolibrary.org/obo/PLANA_0004520,embryonic pharynx radial muscle cell
http://purl.obolibrary.org/obo/PLANA_0002092,rhabdomere
http://purl.obolibrary.org/obo/PLANA_0000405,digestive tract lumen
http://purl.obolibrary.org/obo/PLANA_0000215,reproductive system product
http://purl.obolibrary.org/obo/PLANA_0000025,nervous system
http://purl.obolibrary.org/obo/PLANA_0002055,mechanosensory neuron
http://purl.obolibrary.org/obo/PLANA_0000400,obsolete anatomical entity
http://purl.obolibrary.org/obo/PLANA_0002018,chemical pharynx amputation
http://purl.obolibrary.org/obo/PLANA_0000020,protonephridia
http://purl.obolibrary.org/obo/RO_0002085,encompasses
http://purl.obolibrary.org/obo/PLANA_0002050,linear amputation
http://purl.obolibrary.org/obo/RO_0004032,"acts upstream of or within, positive effect"
http://purl.obolibrary.org/obo/GO_0051240,positive regulation of multicellular organismal process
http://purl.obolibrary.org/obo/PLANA_0000535,heterochromatin
http://purl.obolibrary.org/obo/IAO_0000115,definition
http://purl.obolibrary.org/obo/IAO_0000115,definition
http://purl.obolibrary.org/obo/RO_0002428,involved in regulation of
http://purl.obolibrary.org/obo/BFO_0000063,precedes
http://purl.obolibrary.org/obo/PLANA_0003107,body wall muscle cell
http://purl.obolibrary.org/obo/GO_0043473,pigmentation
http://purl.obolibrary.org/obo/PLANA_0002013,Category 1 cell
http://purl.obolibrary.org/obo/PLANA_0000118,collecting duct epithelial cell
http://purl.obolibrary.org/obo/PLANA_0007547,anterior pole progenitor cell
http://purl.obolibrary.org/obo/PLANA_0000530,secretory vesicle
http://purl.obolibrary.org/obo/RO_0002423,logical macro assertion on an annotation property
http://purl.obolibrary.org/obo/RO_0002233,has input
http://purl.obolibrary.org/obo/PLANA_0003102,visual system cell
http://purl.obolibrary.org/obo/RO_0002595,causal relation between material entity and a process
http://purl.obolibrary.org/obo/GO_0051338,regulation of transferase activity
http://purl.obolibrary.org/obo/PLANA_0000113,tissue
http://purl.obolibrary.org/obo/BSPO_0000028,postero-lateral region
http://purl.obolibrary.org/obo/PLANA_0000475,pharynx inner longitudinal muscle cell
http://purl.obolibrary.org/obo/PLANA_0000095,trail cell
http://purl.obolibrary.org/obo/PLANA_0003237,G2 phase germ cell cyst
http://purl.obolibrary.org/obo/GO_0060467,negative regulation of fertilization
http://purl.obolibrary.org/obo/PLANA_0007505,ventral compartment
http://purl.obolibrary.org/obo/GO_0048585,negative regulation of response to stimulus
http://purl.obolibrary.org/obo/PLANA_0000058,embryonic digestive system
http://purl.obolibrary.org/obo/PLANA_0002106,tight junction
http://purl.obolibrary.org/obo/PLANA_0000470,neuropil
http://purl.obolibrary.org/obo/PLANA_0004516,embryonic pharynx lumen epithelial surface
http://purl.obolibrary.org/obo/GO_0045786,negative regulation of cell cycle
http://purl.obolibrary.org/obo/PLANA_0000090,sperm
http://purl.obolibrary.org/obo/PLANA_0002088,quarternary gut branch
http://purl.obolibrary.org/obo/PLANA_0003232,metaphase oogonial cell
http://purl.obolibrary.org/obo/UBPROP_0000001,external_definition
http://purl.obolibrary.org/obo/PLANA_0000433,obsolete cellular component
http://purl.obolibrary.org/obo/PLANA_0000053,distal tubule
http://purl.obolibrary.org/obo/PLANA_0002101,synaptic cleft
http://purl.obolibrary.org/obo/GO_0040020,regulation of meiotic nuclear division
http://purl.obolibrary.org/obo/PLANA_0002083,presynaptic cell
http://purl.obolibrary.org/obo/PLANA_0000206,penis papilla
http://purl.obolibrary.org/obo/PLANA_0000016,pharynx
http://purl.obolibrary.org/obo/UBERON_0000464,anatomical space
http://purl.obolibrary.org/obo/RO_0002131,overlaps
http://purl.obolibrary.org/obo/PLANA_0002046,incision
http://purl.obolibrary.org/obo/GO_1900115,extracellular regulation of signal transduction
http://purl.obolibrary.org/obo/PLANA_0000201,bursal canal
http://purl.obolibrary.org/obo/PLANA_0000011,protonephridial progenitor cell
http://purl.obolibrary.org/obo/PLANA_0002009,axoneme
http://purl.obolibrary.org/obo/RO_0001000,derives from
http://www.geneontology.org/formats/oboInOwl#SynonymTypeProperty,synonym_type_property
http://purl.obolibrary.org/obo/GO_0080154,regulation of fertilization
http://purl.obolibrary.org/obo/CARO_0030000,biological entity
http://purl.obolibrary.org/obo/PLANA_0002041,gap junction
http://purl.obolibrary.org/obo/BSPO_0000098,dorsal to
http://www.geneontology.org/formats/oboInOwl#inSubset,in_subset
http://purl.obolibrary.org/obo/PLANA_0000526,membrane-bounded organelle
http://purl.obolibrary.org/obo/PLANA_0002004,anterior gut branch
http://purl.obolibrary.org/obo/GO_0051783,regulation of nuclear division
http://purl.obolibrary.org/obo/BFO_0000017,realizable entity
http://purl.obolibrary.org/obo/PLANA_0007538,adhesion gland
http://purl.obolibrary.org/obo/PLANA_0000521,bounding membrane of organelle
http://purl.obolibrary.org/obo/PLANA_0002139,derived cell population
http://purl.obolibrary.org/obo/GO_0110165,cellular anatomical entity
http://purl.obolibrary.org/obo/BSPO_0000056,posterior side
http://purl.obolibrary.org/obo/GO_0051329,mitotic interphase
http://purl.obolibrary.org/obo/GO_0009987,cellular process
http://purl.obolibrary.org/obo/PLANA_0000104,rhabdite
http://purl.obolibrary.org/obo/GO_0003006,developmental process involved in reproduction
http://purl.obolibrary.org/obo/BSPO_0000019,horizontal plane
http://purl.obolibrary.org/obo/PLANA_0000466,subepidermal nerve plexus
http://purl.obolibrary.org/obo/PLANA_0000086,obsolete  protosphere
http://purl.obolibrary.org/obo/PLANA_0003228,G1 phase oogonial cell
http://purl.obolibrary.org/obo/PATO_0005024,longitudinal orientation
http://purl.obolibrary.org/obo/PLANA_0002134,sagittal orientation
http://purl.obolibrary.org/obo/PATO_0001018,physical quality
http://purl.obolibrary.org/obo/GO_0051704,multi-organism process
http://purl.obolibrary.org/obo/RO_0002581,is a defining property chain axiom
http://purl.obolibrary.org/obo/GO_0051324,prophase
http://purl.obolibrary.org/obo/PLANA_0000429,neoblast
http://purl.obolibrary.org/obo/PLANA_0000239,oogonial cell
http://purl.obolibrary.org/obo/PLANA_0000049,digestive system
http://purl.obolibrary.org/obo/IAO_0000421,named class expression
http://purl.obolibrary.org/obo/BSPO_0000014,apical-basal axis relative to substrate
http://purl.obolibrary.org/obo/PLANA_0000461,lateral branch
http://purl.obolibrary.org/obo/PLANA_0003603,prepharyngeal fragment
http://purl.obolibrary.org/obo/PLANA_0004507,ovarian somatic gonadal cell
http://purl.obolibrary.org/obo/PLANA_0000081,pharynx pouch
http://purl.obolibrary.org/obo/PLANA_0002079,pore
http://purl.obolibrary.org/obo/PLANA_0003223,G2 phase spermatogonium
http://www.geneontology.org/formats/oboInOwl#consider,consider
http://purl.obolibrary.org/obo/PLANA_0000424,obsolete material anatomical entity
http://purl.obolibrary.org/obo/GO_0032091,negative regulation of protein binding
http://purl.obolibrary.org/obo/PLANA_0000234,seminal vesicle
http://purl.obolibrary.org/obo/PLANA_0000044,cephalic ganglia
http://purl.obolibrary.org/obo/PLANA_0002074,pharynx tip
http://purl.obolibrary.org/obo/PLANA_0000007,Stage 7
http://purl.obolibrary.org/obo/ro/subsets#ro-eco,eco subset
http://purl.obolibrary.org/obo/BSPO_0000371,anterior surface
http://purl.obolibrary.org/obo/PLANA_0000559,unipolar neuron
http://purl.obolibrary.org/obo/PLANA_0002037,extracellular matrix
http://purl.obolibrary.org/obo/PLANA_0000002,Stage 2
http://purl.obolibrary.org/obo/BSPO_0000107,deep_to
http://purl.obolibrary.org/obo/BSPO_0000107,deep to
http://purl.obolibrary.org/obo/RO_0002447,phosphorylates
http://purl.obolibrary.org/obo/PLANA_0002032,epidermal cell
http://purl.obolibrary.org/obo/PLANA_0000137,regeneration
http://purl.obolibrary.org/obo/GO_0000087,mitotic M phase
http://purl.obolibrary.org/obo/PLANA_0000499,cell
http://purl.obolibrary.org/obo/BSPO_0000102,ventral to
http://purl.obolibrary.org/obo/PLANA_0003501,dorsal epidermis progenitor cell
http://purl.obolibrary.org/obo/PLANA_0000143,ventral region
http://purl.obolibrary.org/obo/BSPO_0000084,ventral region
http://purl.obolibrary.org/obo/PLANA_0007529,ganglion
http://purl.obolibrary.org/obo/PLANA_0000512,obsolete basophilic cytoplasm
http://purl.obolibrary.org/obo/RO_0002405,immediately causally downstream of
http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/RO_0002215,capable of
http://purl.obolibrary.org/obo/RO_0002215,capable of
http://purl.obolibrary.org/obo/PLANA_0000132,obsolete  gametogenesis
http://purl.obolibrary.org/obo/RO_0002025,has effector activity
http://purl.obolibrary.org/obo/PLANA_0000494,brain commissure
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into
http://purl.obolibrary.org/obo/PLANA_0003256,meiotic metaphase 2 spermatocyte
http://purl.obolibrary.org/obo/BFO_0000003,occurrent
http://purl.obolibrary.org/obo/IAO_0000227,terms merged
http://purl.obolibrary.org/obo/PLANA_0007524,anterior pole
http://purl.obolibrary.org/obo/PLANA_0003219,anaphase oogonial stem cell
http://purl.obolibrary.org/obo/PLANA_0002125,thick fragment
http://purl.obolibrary.org/obo/IAO_0000589,OBO foundry unique label
http://purl.obolibrary.org/obo/GO_0045995,regulation of embryonic development
http://purl.obolibrary.org/obo/PLANA_0003251,meiotic metaphase 1 stage spermatocyte
http://purl.obolibrary.org/obo/IAO_0000412,imported from
http://purl.obolibrary.org/obo/BSPO_0000005,anatomical surface
http://purl.obolibrary.org/obo/PLANA_0000072,mouth
http://purl.obolibrary.org/obo/PLANA_0003214,G1 phase oogonial stem cell
http://purl.obolibrary.org/obo/PLANA_0002120,extraembryonic organ
http://purl.obolibrary.org/obo/GO_0000003,reproduction
http://purl.obolibrary.org/obo/PLANA_0004530,oviduct lumen
http://purl.obolibrary.org/obo/PLANA_0000225,obsolete  oviparity
http://purl.obolibrary.org/obo/PLANA_0000035,Category 3 cell
http://purl.obolibrary.org/obo/PLANA_0002065,nuclear inner membrane
http://purl.obolibrary.org/obo/RO_0004047,"causally upstream of or within, positive effect"
http://purl.obolibrary.org/obo/GO_0051445,regulation of meiotic cell cycle
http://purl.obolibrary.org/obo/PLANA_0000410,basal surface of the epidermis
http://purl.obolibrary.org/obo/PLANA_0000220,spermatogonium
http://purl.obolibrary.org/obo/PLANA_0000030,midline
http://purl.obolibrary.org/obo/PLANA_0002028,dorsal-ventral muscle cell
http://purl.obolibrary.org/obo/GO_0019222,regulation of metabolic process
http://purl.obolibrary.org/obo/PLANA_0002060,nephridiopore
http://purl.obolibrary.org/obo/GO_0007049,cell cycle
http://purl.obolibrary.org/obo/GO_0016043,cellular component organization
http://purl.obolibrary.org/obo/PLANA_0000545,afferent neuron
http://purl.obolibrary.org/obo/IAO_0000125,pending final vetting
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure
http://purl.obolibrary.org/obo/CARO_0000003,anatomical structure
http://purl.obolibrary.org/obo/PLANA_0002023,ciliated epithelium
http://purl.obolibrary.org/obo/UBERON_0005423,developing anatomical structure
http://purl.obolibrary.org/obo/PLANA_0000508,cell-cell adhesion
http://purl.obolibrary.org/obo/RO_0002090,immediately precedes
http://purl.obolibrary.org/obo/PLANA_0000128,sperm duct epithelial cell
http://purl.obolibrary.org/obo/PLANA_0007557,testis nerve plexus
http://purl.obolibrary.org/obo/GO_0071840,cellular component organization or biogenesis
http://purl.obolibrary.org/obo/PLANA_0000540,electrically signaling cell
http://purl.obolibrary.org/obo/IAO_0000120,metadata complete
http://purl.obolibrary.org/obo/GO_0090068,positive regulation of cell cycle process
http://purl.obolibrary.org/obo/PLANA_0003302,pharynx primordium
http://purl.obolibrary.org/obo/PLANA_0003112,pharynx muscle cell
http://purl.obolibrary.org/obo/GO_0051348,negative regulation of transferase activity
http://purl.obolibrary.org/obo/PLANA_0000503,obsolete cilium
http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant
http://purl.obolibrary.org/obo/PLANA_0000123,embryonic cell
http://purl.obolibrary.org/obo/PLANA_0007552,nu neoblast
http://purl.obolibrary.org/obo/PLANA_0000485,gland cell
http://purl.obolibrary.org/obo/PLANA_0003247,zygotene stage spermatocyte
http://purl.obolibrary.org/obo/GO_2000273,positive regulation of signaling receptor activity
http://purl.obolibrary.org/obo/PATO_0000133,orientation
http://purl.obolibrary.org/obo/PLANA_0007515,smooth endoplasmic reticulum
http://purl.obolibrary.org/obo/PLANA_0000068,embryonic gut cavity
http://purl.obolibrary.org/obo/BSPO_0015007,starts axis
http://purl.obolibrary.org/obo/PLANA_0002116,fission fragment
http://purl.obolibrary.org/obo/RO_0002563,interaction relation helper property
http://purl.obolibrary.org/obo/PLANA_0000480,pharynx outer nerve plexus
http://purl.obolibrary.org/obo/PLANA_0002098,stalk
http://purl.obolibrary.org/obo/PLANA_0003242,meiotic S phase spermatocyte
http://purl.obolibrary.org/obo/CARO_0000008,anatomical line
http://purl.obolibrary.org/obo/GO_0007137,meiotic metaphase II
http://purl.obolibrary.org/obo/GO_0051098,regulation of binding
http://purl.obolibrary.org/obo/RO_0002336,positively regulated by
http://purl.obolibrary.org/obo/GO_0033673,negative regulation of kinase activity
http://purl.obolibrary.org/obo/PLANA_0000063,extraembryonic structure
http://purl.obolibrary.org/obo/PLANA_0003205,anaphase neoblast
http://purl.obolibrary.org/obo/PLANA_0002111,X2 cell
http://purl.obolibrary.org/obo/PLANA_0004521,embryonic pharynx epithelial cell
http://purl.obolibrary.org/obo/GO_0005102,signaling receptor binding
http://purl.obolibrary.org/obo/GO_0051301,cell division
http://purl.obolibrary.org/obo/PLANA_0002093,secretory duct
http://purl.obolibrary.org/obo/CARO_0000003,connected anatomical structure
http://purl.obolibrary.org/obo/PLANA_0000406,oral opening
http://purl.obolibrary.org/obo/PLANA_0000216,egg capsule
http://purl.obolibrary.org/obo/PLANA_0000026,gut
http://purl.obolibrary.org/obo/GO_0007132,meiotic metaphase I
http://purl.obolibrary.org/obo/GO_0051093,negative regulation of developmental process
http://purl.obolibrary.org/obo/RO_0002331,involved in
http://purl.obolibrary.org/obo/PLANA_0002056,medial muscle cell
http://purl.obolibrary.org/obo/PLANA_0003200,G1 phase neoblast
http://purl.obolibrary.org/obo/PLANA_0000401,obsolete immaterial anatomical entity
http://purl.obolibrary.org/obo/RO_0000056,participates in
http://purl.obolibrary.org/obo/PLANA_0000211,primitive ectoderm cell
http://purl.obolibrary.org/obo/PLANA_0002019,chemosensory neuron
http://purl.obolibrary.org/obo/PLANA_0000021,biotype
http://purl.obolibrary.org/obo/BSPO_0000126,in_lateral_side_of
http://purl.obolibrary.org/obo/BSPO_0000126,in lateral side of
http://purl.obolibrary.org/obo/RO_0002086,ends after
http://purl.obolibrary.org/obo/PLANA_0002051,linear incision
http://purl.obolibrary.org/obo/RO_0004033,"acts upstream of or within, negative effect"
http://purl.obolibrary.org/obo/GO_1900120,regulation of receptor binding
http://purl.obolibrary.org/obo/GO_0051241,negative regulation of multicellular organismal process
http://purl.obolibrary.org/obo/PLANA_0000536,euchromatin
http://purl.obolibrary.org/obo/IAO_0000116,editor note
http://purl.obolibrary.org/obo/RO_0002429,involved in positive regulation of
http://purl.obolibrary.org/obo/PLANA_0003108,gastrodermal cell
http://purl.obolibrary.org/obo/PLANA_0002014,cell body
http://www.geneontology.org/formats/oboInOwl#hasSynonymType,has_synonym_type
http://purl.obolibrary.org/obo/UBERON_0000015,non-material anatomical boundary
http://purl.obolibrary.org/obo/PLANA_0000119,terminally differentiated cell
http://purl.obolibrary.org/obo/RO_0001900,temporal interpretation
http://purl.obolibrary.org/obo/PLANA_0007548,transverse commissure
http://purl.obolibrary.org/obo/PLANA_0000531,non-membrane-bounded organelle
http://purl.obolibrary.org/obo/IAO_0000111,editor preferred term
http://purl.obolibrary.org/obo/PLANA_0003103,eye cell
http://purl.obolibrary.org/obo/GO_0048609,multicellular organismal reproductive process
http://purl.obolibrary.org/obo/BSPO_0000066,lateral side
http://purl.obolibrary.org/obo/RO_0002596,capable of regulating
http://purl.obolibrary.org/obo/PLANA_0000114,anatomical system
http://purl.obolibrary.org/obo/PLANA_0007543,TrpA+ central nervous system neuron
http://purl.obolibrary.org/obo/BSPO_0000029,antero-lateral region
http://purl.obolibrary.org/obo/RO_0002559,causally influenced by
http://purl.obolibrary.org/obo/PLANA_0000476,pharynx outer longitudinal muscle cell
http://purl.obolibrary.org/obo/PLANA_0000096,ventral epidermis
http://purl.obolibrary.org/obo/GO_0032504,multicellular organism reproduction
http://purl.obolibrary.org/obo/PLANA_0003238,prophase germ cell cyst
http://purl.obolibrary.org/obo/UBPROP_0000007,has_relational_adjective
http://purl.obolibrary.org/obo/GO_0005515,protein binding
http://purl.obolibrary.org/obo/PLANA_0007506,obsolete anterior compartment
http://purl.obolibrary.org/obo/PLANA_0000059,embryonic gut cell
http://purl.obolibrary.org/obo/PLANA_0002107,wedge amputation
http://purl.obolibrary.org/obo/GO_0007165,signal transduction
http://purl.obolibrary.org/obo/PLANA_0004517,blastomere
http://purl.obolibrary.org/obo/GO_0045787,positive regulation of cell cycle
http://purl.obolibrary.org/obo/PLANA_0002089,reproductive organ
http://purl.obolibrary.org/obo/PLANA_0000091,obsolete  sphere formation
http://purl.obolibrary.org/obo/PLANA_0003233,anaphase oogonial cell
http://purl.obolibrary.org/obo/BSPO_0000196,medial-external axis
http://purl.obolibrary.org/obo/GO_0098762,meiotic cell cycle phase
http://purl.obolibrary.org/obo/PATO_0001955,cuneate
http://purl.obolibrary.org/obo/GO_0007128,meiotic prophase I
http://purl.obolibrary.org/obo/RO_0002327,enables
http://purl.obolibrary.org/obo/PLANA_0000054,dorsal epidermis
http://purl.obolibrary.org/obo/PLANA_0002102,synaptic vesicle
http://purl.obolibrary.org/obo/PLANA_0004512,primitive ectoderm surface
http://purl.obolibrary.org/obo/PLANA_0002084,presynaptic terminal
http://purl.obolibrary.org/obo/PLANA_0000207,sperm duct
http://purl.obolibrary.org/obo/PLANA_0000017,photoreceptor neuron
